年度/季別,營業現金對流動負債比%,營業現金對負債比%,營業現金流對淨利比%,負債佔資產比%,長期資金佔固定資產比%,流動比%,速動比%,應收帳款收現(天),存貨週轉(天),營運週轉(天),單季ROE%,單季ROA%,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,單季營業利益季增率%,近4季營業利益季增率%,季收盤價成長率y,每股盈餘,每股盈餘季增率,每股盈餘年增率,每股淨值,本益比(倍),股價淨值比(倍),代碼,股票名稱,產業
2020Q2,12.65,5.76,125.23,48.9,316.62,146.19,136.65,28.00,38.30,66.31,4.28,2.32,35.71,30.61,35.47,28.38,109.06,5.34,0.010471299867295437,1.39,1.527272727272727,-0.014184397163120588,32.38,,,1101,台泥,水泥類
2020Q1,11.86,5.01,218.56,42.28,311.44,152.84,139.58,37.87,46.23,84.10,1.67,0.96,26.3,20.3,21.54,15.84,-51.85,-1.9,0.046980208924192544,0.55,-0.53781512605042,-0.2857142857142857,33.97,,,1101,台泥,水泥類
2019Q4,16.81,7.03,170.73,43.27,312.83,177.58,165.35,23.47,32.02,55.49,3.22,1.8,29.47,26.3,24.91,18.6,14.11,7.32,-0.02197890671877534,1.19,-0.008333333333333304,0.16670000000000001,34.23,,,1101,台泥,水泥類
2019Q3,6.39,2.78,63.22,44.65,297.71,162.23,148.53,25.82,39.91,65.73,3.55,1.93,31.52,26.32,28.93,22.84,4.81,2.82,-0.0037902761737808022,1.2,-0.14893617021276595,0.0,32.47,,,1101,台泥,水泥類
2019Q2,10.15,4.77,109.25,46.87,297.14,151.12,139.94,24.49,39.32,63.81,3.74,2.07,29.72,24.69,29.76,24.33,53.88,-4.32,-0.05237966059977129,1.41,0.831168831168831,-0.06620000000000001,34.71,,,1101,台泥,水泥類
2019Q1,6.37,3.15,115.81,42.51,294.08,156.96,143.85,30.33,46.61,76.94,2.08,1.19,25.59,19.85,22.1,16.68,-30.14,1.36,-0.03956016469983303,0.77,-0.2451,0.1159,36.57,,,1101,台泥,水泥類
2023Q3,10.27,9.53,268.07,63,574.04,135.76,113.74,53.80,96.82,150.62,6.4,2.26,42.02,7.46,10.01,9.64,-4.98,-21.97,,5.01,-0.013779527559055205,-0.38902439024390245,82.81,18.683333333333334,5.193333333333333,2379,瑞昱,半導體類
2023Q2,7.46,6.97,199.6,66.31,534.41,129.86,103.32,45.17,116.64,161.81,6.06,2.37,41.72,7.96,10.35,9.92,48.04,-21.31,,5.08,0.4514285714285715,-0.4429824561403508,73.92,14.053333333333333,4.046666666666667,2379,瑞昱,半導體類
2023Q1,1.63,1.51,50,55.3,651.94,157.17,118.68,52.90,188.60,241.49,3.78,1.62,43.14,7.21,9.52,9.14,-20.09,-24.72,0.019169916107720123,3.5,-0.15662650602409645,-0.6551724137931034,93.78,11.03,3.98,2379,瑞昱,半導體類
2022Q4,-2.47,-2.31,-72.33,58.87,673.54,152.68,111.82,61.43,185.29,246.72,4.57,1.72,43.65,8.13,10.36,9.8,-56.14,-15.61,0.32136117945965587,4.15,-0.4939024390243901,-0.539911308203991,91.16,7.726666666666667,3.3233333333333337,2379,瑞昱,半導體類
2022Q3,5.75,5.46,113.92,65.31,695.87,140.1,110.18,52.23,130.07,182.30,9.87,3.31,48.04,13.56,14.75,14.13,-12.57,-6.6,0.36129388979502686,8.2,-0.10087719298245612,-0.14315569487983293,90.92,8.520000000000001,3.9899999999999998,2379,瑞昱,半導體類
2022Q2,8.52,8.09,139.91,67.68,618.31,135.55,109.8,48.28,110.26,158.54,10.99,4.1,50.17,15.14,15.98,15.34,-12.93,1.61,-0.25604816493110494,9.12,-0.10147783251231535,0.08185053380782903,75.28,11.393333333333333,4.753333333333333,2379,瑞昱,半導體類
2022Q1,15.93,14.94,178.64,57.16,762.85,159.08,129.05,48.17,107.59,155.76,12.14,4.95,52.19,17.82,18.16,17.43,13.33,13.33,-0.4665253648694108,10.15,0.1252771618625279,0.6973244147157189,90.59,15.589999999999998,6.716666666666666,2379,瑞昱,半導體類
2021Q4,6.51,6.15,83.2,61.52,668.46,146.62,118.49,53.64,111.86,165.50,12.53,4.53,52.87,17.09,17.59,16.83,-12.61,13.25,-0.46862526927561426,9.02,-0.05747126436781613,0.754863813229572,76.26,19.793333333333333,,2379,瑞昱,半導體類
2021Q3,7.35,7.09,97.73,66.09,656.69,135.16,111.28,48.56,93.80,142.36,15.27,4.96,52.63,18.49,17.59,16.88,24.46,22.24,-0.14062002990225722,9.57,0.13523131672597866,0.9490835030549898,67.71,24.099999999999998,,2379,瑞昱,半導體類
2021Q2,11.15,10.73,163.34,69.02,583.48,128.43,107.7,50.11,80.28,130.38,13.77,4.84,50.41,16.65,17.36,16.66,43.71,22.91,0.13846967426510512,8.43,0.40969899665551823,1.1234256926952138,57.57,27.02333333333333,,2379,瑞昱,半導體類
2021Q1,5.72,5.44,88.79,60.09,700.51,149.11,128.46,53.61,64.28,117.89,9.76,3.79,44.78,12.82,13.64,13.09,12.87,17.86,0.003031836582120176,5.98,0.16342412451361876,0.8629283489096575,64.85,29.423333333333336,,2379,瑞昱,半導體類
2020Q4,12.22,11.6,214.78,62.27,711.29,144.84,126.14,58.39,59.31,117.71,9.22,3.29,43.01,12.01,12.64,11.89,3.18,11.08,0.2571304599956192,5.14,0.046843177189409335,0.5913312693498451,57.69,,,2379,瑞昱,半導體類
2020Q3,11.52,10.99,235.99,66.22,680.53,136.84,121.35,55.24,59.90,115.14,9.53,3.08,41.35,11.47,11.91,11.2,30.56,13.04,0.2930948055585311,4.91,0.23677581863979857,0.29894179894179906,53.80,,,2379,瑞昱,半導體類
2020Q2,6.63,6.33,176.49,69.2,648.89,131.66,114.01,60.53,83.79,144.32,7.5,2.57,44.75,11.35,12.45,11.7,35.79,4.5,0.26698439588905415,3.97,0.23676012461059193,0.09366391184573009,49.23,,,2379,瑞昱,半導體類
2020Q1,0.67,0.64,18.45,61.99,850.12,148.55,129.93,60.09,76.75,136.84,5.81,2.18,42.22,9.1,10.9,10.24,-19.02,4.01,0.5226546970937465,3.21,-0.006191950464396245,0.18450184501845013,56.85,,,2379,瑞昱,半導體類
2019Q4,10.48,9.97,280.32,62.92,842.89,146.21,129.4,58.38,73.53,131.92,6.1,2.22,43.91,10.73,10.54,9.85,7.03,16.04,0.24085805924652742,3.23,-0.14550264550264547,0.4954,53.57,,,2379,瑞昱,半導體類
2019Q3,4.05,3.87,96.35,64.26,829.61,142.58,125.3,57.89,78.29,136.19,7.48,2.65,42.88,10.42,12.76,11.98,0,7.78,-0.05129329438755058,3.78,0.04132231404958686,0.3597,52.41,,,2379,瑞昱,半導體類
2019Q2,9.11,8.68,215.48,64.9,774.48,140.87,122.44,50.70,79.04,129.74,7.25,2.77,44.34,11.02,12.93,12.15,39.84,16.66,0.028049303809899586,3.63,0.3394833948339484,0.8426,48.73,,,2379,瑞昱,半導體類
2019Q1,5.28,4.98,131.65,58.21,844.82,157.06,137.29,52.88,79.25,132.13,5.43,2.28,43.99,9.32,11.43,10.75,30.67,15.08,0.2340726218464,2.71,0.2546,0.6325000000000001,51.47,,,2379,瑞昱,半導體類
2023Q3,16.38,15.69,137.8,29.05,145.86,167.13,126.81,88.33,145.92,234.25,4.84,3.39,46.37,29.33,32.72,25.64,-8.61,6.43,,9.7,0.13849765258215951,0.3936781609195401,207.92,31.320000000000004,4.913333333333333,1590,亞德客-KY,電機機械類
2023Q2,7.22,6.85,69.3,30.87,139.36,153.78,113.58,80.91,142.52,223.43,4.45,3.08,45.61,30.34,26.95,21.3,18.63,3.03,,8.52,0.05055487053020968,0.06367041198501866,192.96,34.87333333333333,5.4366666666666665,1590,亞德客-KY,電機機械類
2023Q1,5.33,5.07,52.66,30.71,133.6,146.12,101.14,84.76,172.62,257.38,4.22,2.96,45.41,29.63,30.22,23.5,11.44,3.12,-0.19096641103872114,8.11,0.20864381520119224,-0.033373063170441086,190.09,35.38999999999999,5.706666666666667,1590,亞德客-KY,電機機械類
2022Q4,9.75,9.3,108.56,28.69,137.47,155.72,107.17,86.80,190.09,276.90,3.49,2.51,46.37,29.31,28.07,21.42,7.83,0.47,0.09618861429544152,6.71,-0.03591954022988508,-0.1695544554455446,194.63,27.53333333333333,4.646666666666667,1590,亞德客-KY,電機機械類
2022Q3,13.92,13.24,136.7,27.42,136.35,152.97,102.14,96.11,183.13,279.24,3.74,2.67,46.31,28.02,29.66,22.89,-22.32,-4.16,0.4817175396079201,6.96,-0.13108614232209737,-0.17827626918536021,190.09,24.156666666666666,4.3966666666666665,1590,亞德客-KY,電機機械類
2022Q2,4.96,4.75,45.97,29.86,135.09,143.18,100.49,83.49,142.72,226.20,4.47,3.21,46.61,30.35,28.69,22.18,21.05,-2.73,-0.062455257052920925,8.01,-0.045292014302741435,-0.15327695560253707,181.95,27.8,5.213333333333334,1590,亞德客-KY,電機機械類
2022Q1,9.37,8.92,67.45,26.48,134.43,147.12,98.32,81.45,136.13,217.58,4.77,3.51,43.14,27.82,33.66,25.78,0.56,-1.99,-0.2404787633157555,8.39,0.03836633663366351,0.09530026109660583,176.16,28.05333333333333,6.416666666666667,1590,亞德客-KY,電機機械類
2021Q4,27.47,20.22,157.75,26.27,157.19,209.49,151.99,88.74,143.02,231.76,5.3,3.42,47.25,31.23,35.79,27.84,-11.24,0.88,-0.028843371948328787,8.08,-0.046044864226682525,-0.03464755077658288,175.72,26.63,,1590,亞德客-KY,電機機械類
2021Q3,9.48,7.94,102.9,44.93,122.33,107.91,82.78,82.54,110.04,192.57,6.52,3.55,49.21,30.45,31.23,24.02,-15.88,4.13,0.0620353909194527,8.47,-0.10465116279069764,0.03799019607843146,134.54,26.663333333333338,,1590,亞德客-KY,電機機械類
2021Q2,6.55,5.35,60.52,46.11,119.04,109.08,85.41,72.84,94.53,167.37,7.83,4.13,49.12,34.28,33.05,25.41,22.17,7.94,-0.05251803428344636,9.46,0.23498694516971286,0.3572453371592541,125.08,37.53,,1590,亞德客-KY,電機機械類
2021Q1,6.29,5.14,73.1,48.31,115.56,104.51,83.06,74.33,106.64,180.97,6.5,3.44,48.47,33.27,32.25,24.39,14.18,21.49,-0.13851893413556166,7.66,-0.08482676224611696,2.5794392523364484,116.55,43.4,,1590,亞德客-KY,電機機械類
2020Q4,11.97,9.32,111.54,45.71,120.22,112.96,88.3,76.00,116.79,192.79,7.38,3.91,50.3,32.08,38,29.35,1.38,12.39,0.17768117723745241,8.37,0.025735294117646967,0.9109589041095889,118.94,,,1590,亞德客-KY,電機機械類
2020Q3,6.93,5.41,67.1,48.39,115.42,107.26,85.03,77.39,113.54,190.93,7.92,3.83,50.82,32.67,37.76,29.52,-7.14,15.35,0.43423317828460695,8.16,0.17073170731707332,2.517241379310345,107.88,,,1590,亞德客-KY,電機機械類
2020Q2,3.9,3.03,51.37,54.67,113.38,103.28,85.05,66.38,106.55,172.93,7.14,3.25,50.89,34.42,32.76,24.68,165.14,16.46,0.556287997842748,6.97,2.2570093457943923,0.7041564792176038,97.98,,,1590,亞德客-KY,電機機械類
2020Q1,5.78,4.47,239.85,54.18,112.18,102.1,83.95,97.83,156.33,254.16,2.21,1.01,43.5,21.94,18.23,12.81,-35.36,-1.92,0.36704230270589083,2.14,-0.5114155251141552,-0.4104683195592286,97.14,,,1590,亞德客-KY,電機機械類
2019Q4,8.76,6.62,173.68,54.47,116.09,101.86,82.68,77.92,136.54,214.46,4.65,2.1,47.51,26.19,26.67,20.26,7.23,7.08,0.10084874519416426,4.38,0.8879310344827587,0.21670000000000003,96.18,,,1590,亞德客-KY,電機機械類
2019Q3,11.98,9.04,446.36,55.23,113.61,99.97,79.33,84.46,148.04,232.50,2.48,1.12,45.88,24.85,16.04,10.88,-15.77,1.76,0.19931659911442182,2.32,-0.4327628361858191,-0.0373,92.61,,,1590,亞德客-KY,電機機械類
2019Q2,3.35,2.56,70.01,54.3,114.63,97.78,74.32,74.83,153.39,228.23,4.3,2.03,47.43,26.95,24.12,17.55,54.09,-5.41,0.29305554051292415,4.09,0.1267217630853994,-0.061900000000000004,93.87,,,1590,亞德客-KY,電機機械類
2019Q1,8.41,6.39,176.82,51.05,117.91,103.9,75.49,90.41,201.01,291.42,3.89,1.9,45.81,22.79,26.75,20.31,-4.41,-6.05,-0.07681067650160701,3.63,0.0083,-0.2194,96.22,,,1590,亞德客-KY,電機機械類
2023Q3,12.97,6.6,233.16,63.43,276.51,62.66,50.38,17.19,18.23,35.43,5.01,1.8,19.56,9.95,9.57,7.8,-4.08,1.28,,1.04,-0.03703703703703709,0.040000000000000036,21.52,24.016666666666666,4.343333333333334,3045,台灣大,通信網路類
2023Q2,13.79,7.23,247.87,64.65,264.8,57.46,46.96,17.01,18.73,35.74,4.95,1.86,19.85,10.29,9.98,8.07,4.45,0.52,,1.08,0.12500000000000022,0.018867924528301883,20.71,25.796666666666667,4.293333333333333,3045,台灣大,通信網路類
2023Q1,7.48,4.17,149.44,60.24,272.06,62.94,50.65,17.28,20.80,38.07,4.32,1.67,19.54,9.97,9.44,7.48,-0.76,1.11,-0.06546304078342692,0.96,0.09090909090909083,-0.010309278350515427,23.85,24.91,4.3966666666666665,3045,台灣大,通信網路類
2022Q4,11.78,6.82,268.9,62.27,262.87,59.57,47.92,14.35,16.81,31.16,4.29,1.6,17.71,8.54,7.62,6.02,6.01,2.33,0.00945881986532287,0.88,-0.12,0.0,22.86,24.320000000000004,4.433333333333334,3045,台灣大,通信網路類
2022Q3,10.85,5.87,214.87,63.34,264.39,56.25,44.75,17.45,18.07,35.52,4.84,1.72,19.69,10.08,10.09,8.08,-7.14,-0.84,0.05494769678390391,1.0,-0.05660377358490576,0.0,21.80,25.406666666666666,4.536666666666666,3045,台灣大,通信網路類
2022Q2,10.87,6.17,223.27,65.53,254.88,54.75,46.87,16.97,15.84,32.81,4.87,1.82,20.09,10.62,10.33,8.37,7.05,0.81,-0.1314172269321871,1.06,0.09278350515463929,0.04950495049504955,20.76,27.926666666666666,4.536666666666666,3045,台灣大,通信網路類
2022Q1,12.06,5.85,207.57,59.7,293.8,68.18,57.2,17.55,17.64,35.19,4.26,1.68,20.08,10.31,10.01,8.02,4.16,2.88,-0.09378753010016781,0.97,0.10227272727272729,-0.03960396039603964,24.15,26.939999999999998,4.5633333333333335,3045,台灣大,通信網路類
2021Q4,12.63,6.38,251.07,61.63,285.67,64.98,54.15,15.31,15.53,30.84,4.19,1.58,18.11,8.75,8.35,6.65,-6.64,2.16,0.0769610411361284,0.88,-0.12,0.18918918918918926,23.23,26.093333333333334,,3045,台灣大,通信網路類
2021Q3,10.87,5.65,206.19,62.9,272.7,56.55,46.31,18.09,15.52,33.60,4.76,1.72,20.9,11.28,10.85,8.64,-0.92,2.45,0.059851111528856915,1.0,-0.00990099009900991,-0.00990099009900991,22.17,26.7,,3045,台灣大,通信網路類
2021Q2,14.67,8.18,300.56,64.91,260.08,52.36,46.62,17.06,12.69,29.75,4.71,1.78,20.75,11.08,10.72,8.68,16.95,0.82,-0.019802627296179754,1.01,0.0,-0.06481481481481488,21.16,25.89,,3045,台灣大,通信網路類
2021Q1,10.83,5.47,183.55,59.25,279.91,57.25,48.83,18.99,16.84,35.83,4.43,1.77,21.07,10.31,10.33,9.25,1.15,-5.24,0.0071030232682461735,1.01,0.3648648648648649,-0.14406779661016944,24.29,23.113333333333333,,3045,台灣大,通信網路類
2020Q4,14.91,7.75,356.14,61,279.46,54.83,44.98,17.88,15.61,33.50,3.46,1.34,20.1,9.37,8.31,6.38,-6.35,-4.54,0.03086357465560462,0.74,-0.26732673267326734,-0.2952380952380953,23.23,,,3045,台灣大,通信網路類
2020Q3,10.03,5.68,205.91,61.48,284.86,50.95,43.18,21.60,16.32,37.92,4.5,1.71,24.07,12.3,12.19,9.81,-7.02,-2.51,0.016427474141947996,1.01,-0.06481481481481488,-0.1367521367521367,22.51,,,3045,台灣大,通信網路類
2020Q2,12.41,6.74,225.37,62.51,304.07,50.29,44.11,21.29,14.40,35.68,4.65,1.86,25.31,13.19,13.17,10.58,-7.79,-1.11,-0.11090628232914103,1.08,-0.08474576271186429,-0.06896551724137923,21.52,,,3045,台灣大,通信網路類
2020Q1,17.9,9.01,259.09,57.38,331.51,59.47,52.16,21.32,18.02,39.34,4.74,2.14,25.97,14.07,13.59,11.19,2.73,1.48,-0.03359094443603567,1.18,0.12380952380952381,0.04424778761061954,24.83,,,3045,台灣大,通信網路類
2019Q4,6.46,3.61,90.12,51.81,279.32,67.17,54.43,20.53,18.14,38.66,4.45,2.04,24.51,12.79,11.77,9.36,2.02,0.56,-0.013483350337286988,1.05,-0.10256410256410242,-0.0708,24.20,,,3045,台灣大,通信網路類
2019Q3,22.46,13.23,346.62,56.3,265.64,65,56.06,22.26,17.42,39.68,5.1,2.18,26.39,13.87,13.8,11.07,-1.15,0.38,-0.11432918564058665,1.17,0.008620689655172376,-0.033100000000000004,22.66,,,3045,台灣大,通信網路類
2019Q2,14.2,7.92,208.62,58.06,254.91,54.45,46.26,22.53,16.83,39.36,4.94,2.19,27.43,14.61,14.26,11.44,2.31,-3.51,-0.08961215868968717,1.16,0.026548672566371723,-0.1655,21.15,,,3045,台灣大,通信網路類
2019Q1,21.43,10.23,255.99,53.17,284.81,72.58,62.53,22.58,16.41,38.99,4.69,2.18,27.42,14.15,13.69,11.04,-0.9,-2.81,0.004474280394921107,1.13,0.0,-0.11720000000000001,24.25,,,3045,台灣大,通信網路類
2023Q3,7.86,6.71,548.94,63.37,333.24,140.6,98.64,51.90,40.98,92.88,2.18,0.82,3.85,1.39,2.24,1.53,43.02,-15.78,,1.72,0.4700854700854702,-0.12690355329949243,71.91,12.483333333333334,1.1533333333333333,4938,和碩,電腦及週邊設備類
2023Q2,8.13,6.77,630.39,61.02,325.83,146.2,95.84,51.46,51.08,102.54,1.7,0.61,3.75,1.1,1.85,1.25,8.87,-14.49,,1.17,0.03539823008849563,0.0,67.52,12.243333333333334,1.1033333333333333,4938,和碩,電腦及週邊設備類
2023Q1,5.6,4.82,607.25,67.31,330.67,135.24,88.66,50.22,53.85,104.07,1.6,0.53,3.26,0.89,1.29,1.03,-59.53,-5.52,0.09439675898006732,1.13,-0.4021164021164021,0.8225806451612903,65.45,10.683333333333332,0.9866666666666667,4938,和碩,電腦及週邊設備類
2022Q4,-3.28,-2.84,-188.2,66.27,339.66,137.5,82.93,45.42,52.39,97.82,2.98,0.98,4.27,1.95,2.45,1.72,-8.58,-3.02,0.16377797908178562,1.89,-0.040609137055837574,-0.3593220338983052,68.43,9.66,0.9266666666666667,4938,和碩,電腦及週邊設備類
2022Q3,13.6,12.02,754.42,67.67,327.54,134.28,83.91,45.85,49.70,95.55,3.47,1.11,4.56,2.16,2.51,2.02,16.55,15.21,0.1751735635286674,1.97,0.6837606837606838,0.97,68.31,10.246666666666668,0.9900000000000001,4938,和碩,電腦及週邊設備類
2022Q2,-9.57,-8.43,-747.55,68.31,322.34,133.72,87.26,58.26,59.60,117.87,2.49,0.76,5.11,2.31,2.39,1.68,54.99,20.44,0.10798863806409573,1.17,0.8870967741935483,-0.417910447761194,62.77,9.466666666666667,1.0799999999999998,4938,和碩,電腦及週邊設備類
2022Q1,3.21,2.87,415.64,70.82,326.28,129.12,84.11,59.42,47.74,107.15,1.65,0.48,3.54,1.3,1.17,0.97,-45.61,11.92,-0.21317954515385998,0.62,-0.7898305084745763,-0.6457142857142857,60.18,10.19,1.1633333333333333,4938,和碩,電腦及週邊設備類
2021Q4,-15.21,-13.51,-698.89,71.3,355.72,131.79,97.25,38.13,31.73,69.87,4.92,1.48,3.51,1.72,2.51,2.06,86.02,7.08,-0.19250346293907397,2.95,1.9500000000000002,0.6208791208791209,62.42,9.72,,4938,和碩,電腦及週邊設備類
2021Q3,27.37,24.62,2425.09,68.13,325.65,133.2,88.28,41.10,43.90,84.99,2.19,0.7,3.65,1.29,1.49,1.24,55.02,-11.59,0.07751368000070467,1.0,-0.5024875621890547,-0.6168582375478927,59.43,7.989999999999999,,4938,和碩,電腦及週邊設備類
2021Q2,2.43,2.17,130.8,68.4,340.45,131.71,90.42,44.90,49.78,94.68,3.63,1.14,3.57,0.99,2.98,2.38,21.56,-17.42,0.004350985834326132,2.01,0.14857142857142835,-0.2583025830258303,58.36,8.646666666666667,,4938,和碩,電腦及週邊設備類
2021Q1,6.67,6,442.27,68.48,351.16,132.35,89.97,69.46,67.64,137.10,2.78,0.84,4.26,1.02,1.78,2.41,-66.69,13.11,-0.10072291291107503,1.75,-0.03846153846153855,1.9661016949152543,57.49,8.88,,4938,和碩,電腦及週邊設備類
2020Q4,-0.44,-0.4,-34.17,70.93,287.73,131.02,93.85,41.81,31.63,73.44,2.88,0.86,3.32,1.45,1.63,1.24,6.63,-3.27,0.02204350828861578,1.82,-0.30268199233716464,-0.42222222222222217,61.06,,,4938,和碩,電腦及週邊設備類
2020Q3,0.91,0.84,48.67,69.5,285.61,132.97,97.22,52.40,37.10,89.50,4,1.21,4.15,1.86,2.83,2.28,-3.26,0.06,0.14966234195129702,2.61,-0.03690036900369009,0.08298755186721984,60.92,,,4938,和碩,電腦及週邊設備類
2020Q2,2.53,2.33,129.03,70.12,285.96,132.16,102.67,48.56,34.99,83.56,4.3,1.3,4.37,1.97,3.29,2.43,-2384.94,21.54,0.05027715329101022,2.71,3.593220338983051,1.037593984962406,58.60,,,4938,和碩,電腦及週邊設備類
2020Q1,-10.91,-10.02,-3576.5,69.4,277.05,132.45,99.74,59.84,38.06,97.90,0.62,0.2,2.21,-0.1,0.61,0.42,-103.87,-4.15,0.09531017980432474,0.59,-0.8126984126984127,0.1568627450980391,56.63,,,4938,和碩,電腦及週邊設備類
2019Q4,10.27,9.41,420.15,66.13,280.14,137.69,107,46.00,26.54,72.54,4.44,1.43,3.59,1.75,2.59,2.02,17.14,19.1,-0.06648974126883297,3.15,0.3070539419087135,1.52,60.39,,,4938,和碩,電腦及週邊設備類
2019Q3,4.38,4.05,270.88,69.24,265.19,131.03,97.26,47.10,32.70,79.80,3.42,1.1,3.75,1.76,2.43,1.78,110.47,23.21,0.07145896398214505,2.41,0.8120300751879699,1.2315,58.50,,,4938,和碩,電腦及週邊設備類
2019Q2,3.44,3.06,367.24,65.9,255.7,138.12,100.83,45.03,39.83,84.86,1.58,0.54,3.38,0.99,1.42,0.98,605.73,12.96,0.24195982311368577,1.33,1.607843137254902,0.1875,56.36,,,4938,和碩,電腦及週邊設備類
2019Q1,4.15,3.81,2352.74,66.3,246.95,133.52,92.59,53.25,47.66,100.91,0.32,0.11,2.27,0.14,0.59,0.2,-90.86,-14.51,0.013047715392475675,0.51,-0.5920000000000001,-0.3625,58.34,,,4938,和碩,電腦及週邊設備類
2023Q3,52.49,41,328.07,30.56,445.59,248.67,180.79,53.33,112.50,165.83,5.7,3.73,40.09,16.7,20.58,17.04,-26.94,-6.54,,3.01,-0.14245014245014243,-0.2658536585365854,53.80,24.42,6.773333333333333,2395,研華,電腦及週邊設備類
2023Q2,8.32,6.93,62.47,38.55,423.12,192.06,140.55,50.68,112.12,162.79,7.25,4.3,41.19,20.14,22.13,17.65,-2.05,2.47,,3.51,-0.07631578947368423,0.10725552050473186,54.83,27.663333333333338,7.8500000000000005,2395,研華,電腦及週邊設備類
2023Q1,-4.11,-3.42,-34.53,42.89,400.58,173.55,119.86,50.41,117.31,167.72,7.03,4.35,39.73,20.13,21.16,16.99,15.5,3.88,-0.07265764557607539,3.8,0.16564417177914104,0.14457831325301207,50.43,25.98,6.456666666666667,2395,研華,電腦及週邊設備類
2022Q4,17.88,14.95,130.37,33.29,433.94,225.9,150.1,54.60,123.94,178.54,5.9,3.93,38.85,17.64,18.44,14.75,-10.27,2.64,0.2128185279160613,3.26,-0.20487804878048776,0.11262798634812277,56.32,23.66333333333333,6.026666666666666,2395,研華,電腦及週邊設備類
2022Q3,33.49,27.68,183.68,33.61,419.8,222.36,136.61,51.43,115.20,166.63,8,4.98,36.42,18.15,21.31,17.06,8.71,6.74,0.23432442333928408,4.1,0.2933753943217665,0.3898305084745761,52.92,26.026666666666667,6.683333333333334,2395,研華,電腦及週邊設備類
2022Q2,7.04,6.04,66.11,41.66,391.87,179.17,112.75,50.75,133.90,184.66,6.7,3.91,38.63,18.47,18.65,14.64,3.08,8.65,-0.0443203996806613,3.17,-0.04518072289156627,0.3722943722943721,48.06,31.26,7.903333333333333,2395,研華,電腦及週邊設備類
2022Q1,-4.64,-4.07,-40.34,41.62,367.3,176.36,107.47,47.84,125.95,173.79,6.93,4.32,38.2,18.7,19.66,15.93,11.3,7.43,-0.23027310112010535,3.32,0.13310580204778155,0.33870967741935476,45.41,35.806666666666665,7.806666666666666,2395,研華,電腦及週邊設備類
2021Q4,15.53,13.17,112.59,33.66,403.29,222.29,146.45,47.15,115.94,163.09,6.15,4.07,38.11,17.2,17.01,14.46,3.87,4.6,-0.13623726601717848,2.93,-0.006779661016949157,0.3257918552036201,48.88,38.32,,2395,研華,電腦及週邊設備類
2021Q3,32.23,26.96,215.79,33.91,386.46,217.45,135.23,47.61,106.99,154.60,6.61,4.11,36.8,16.82,18.59,14.75,18.67,3.8,0.012253386805764967,2.95,0.277056277056277,0.1706349206349207,45.53,39.083333333333336,,2395,研華,電腦及週邊設備類
2021Q2,2.85,2.49,32.53,41.45,369.2,176.2,124.48,48.31,97.88,146.19,5.55,3.27,36.72,15.46,16.03,12.78,-3.91,-6.66,0.13913162404354287,2.31,-0.06854838709677413,-0.2978723404255319,42.75,33.74333333333333,,2395,研華,電腦及週邊設備類
2021Q1,5.58,4.75,54.08,40.8,356.59,176.46,129.15,47.81,94.27,142.07,5.76,3.71,39.58,17.38,18.36,14.66,0.42,7.01,0.030600440448717042,2.48,0.12217194570135748,0.3405405405405404,40.61,37.74666666666667,,2395,研華,電腦及週邊設備類
2020Q4,5.69,4.54,39.8,30.19,384.22,250.39,185.79,49.27,95.02,144.29,5.08,3.53,39.46,17.82,16.29,13.53,0.57,-1.45,-0.014388737452099556,2.21,-0.12301587301587302,-0.09053497942386834,44.56,,,2395,研華,電腦及週邊設備類
2020Q3,56.04,44.22,333.32,30.85,365.96,238.59,165.3,53.22,104.33,157.55,6.12,3.9,39.79,17.35,18.9,14.98,-20.3,-3.86,0.19597364596228184,2.52,-0.23404255319148937,-0.17647058823529416,42.00,,,2395,研華,電腦及週邊設備類
2020Q2,6.11,5.24,48.25,41.07,345.02,175.68,123.17,48.69,102.45,151.14,7.85,4.61,41.13,20.27,21.11,16.68,71.82,5.63,0.16926431763730654,3.29,0.7783783783783784,0.2140221402214022,43.32,,,2395,研華,電腦及週邊設備類
2020Q1,-1.45,-1.25,-19.91,41.56,325.31,164.64,113.02,56.38,110.43,166.81,4.17,2.66,38.99,14.67,14.38,11.36,-31.38,-2.22,0.1538643519799192,1.85,-0.23868312757201648,-0.19913419913419916,40.18,,,2395,研華,電腦及週邊設備類
2019Q4,9.18,7.45,63.31,30.68,364.47,233.93,167.66,51.20,86.91,138.11,5.35,3.68,39.06,17.87,15.67,12.63,-8.46,4.92,-0.021758180528716805,2.43,-0.2058823529411764,0.0385,46.02,,,2395,研華,電腦及週邊設備類
2019Q3,35.94,29.19,195.12,31.77,345.28,217.3,148.23,49.99,85.67,135.66,7.19,4.54,39.61,18.3,18.9,15,12.85,8.99,-0.0900128799933864,3.06,0.12915129151291516,0.249,43.56,,,2395,研華,電腦及週邊設備類
2019Q2,-0.78,-0.68,-7.33,41.61,322.3,165.9,119.03,49.25,87.34,136.59,6.3,3.96,38.71,16.69,17.33,13.66,25.54,5.09,0.13447791422855357,2.71,0.17316017316017307,0.1938,40.82,,,2395,研華,電腦及週邊設備類
